Committee num,Barzel,Name,Symbol,Voters,Invalid,Avoda,Yemina,Yahadut Hatora,Meshutefet,Hayisraelim,Tzomet,Tziyonut Detit,Gimlaim,Calcalit,Brit Shutafut,Kvod Haadam,Gush Tanachi,Manhigut Hevratit,Halev Hayehudi,Ani veAta,Kahol Lavan,Yisrael Beytenu,Likud,Meretz,Kamah,Olam Hadash,Anahnu,Raam,Yesh Atid,Pirates,Atzmenu,Maan,Hetz,Daam,Habilti Efshari,Shema,Seder Hadash,Mishpat Tzedek,Rapeh,Hatikva Leshinui,Am Shalem,Democratit,Shas,Tikva Hadasha
17,10055,?????,70,353,2,6,23,5,0,0,0,4,0,4,0,0,0,0,0,0,6,133,88,1,0,0,0,0,46,0,0,0,0,0,0,0,0,0,3,0,0,0,15,17
17,10056,?????,70,399,4,3,17,56,0,0,0,49,0,0,0,0,0,0,0,0,3,5,80,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,161,9
17,10057,?????,70,313,4,2,18,15,0,0,0,6,0,6,0,0,0,0,0,0,0,88,59,1,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,1,0,0,52,19
17,10058,?????,70,358,2,8,13,0,0,0,0,6,0,3,0,0,0,0,0,0,6,122,97,4,0,0,0,0,49,0,0,0,0,0,0,0,0,0,6,0,0,0,21,21
17,10059,?????,70,376,4,5,11,0,0,0,0,1,0,7,0,0,0,0,0,0,7,146,93,3,0,1,0,0,58,0,0,0,0,0,0,1,0,0,0,0,0,0,14,25
17,10060,?????,70,340,4,5,19,1,1,0,0,14,1,3,0,0,0,0,0,0,12,74,102,4,0,1,0,0,56,0,0,0,0,0,0,0,0,0,2,0,0,0,25,16
17,10061,?????,70,356,3,4,22,0,0,0,0,7,0,3,0,0,0,0,0,0,2,106,106,2,0,0,0,0,65,0,0,0,0,0,0,0,0,0,1,0,0,0,13,22
17,10062,?????,70,343,4,5,14,2,1,0,0,8,0,2,0,0,0,0,1,0,7,108,99,1,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26
17,10063,?????,70,315,2,4,18,2,0,0,0,2,0,3,0,0,0,0,0,0,4,103,81,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,3,0,0,0,19,20
17,10064,?????,70,344,2,10,14,1,0,0,0,3,0,6,0,0,0,0,0,0,8,125,102,0,0,0,0,0,41,0,0,0,0,0,1,0,0,0,0,0,0,0,13,18
17,10065,?????,70,351,0,6,23,0,0,0,0,10,0,5,0,0,0,0,0,0,22,88,110,1,0,0,0,0,45,0,0,0,0,0,0,0,0,0,1,0,0,0,12,28
17,10066,?????,70,375,1,8,26,3,0,0,0,9,1,4,0,0,0,0,0,0,12,102,79,7,0,0,0,0,68,0,0,0,0,0,1,0,0,0,3,0,0,0,20,31
17,10067,?????,70,352,2,5,19,0,0,0,0,6,0,1,0,0,0,0,0,1,4,122,84,1,0,0,0,0,68,0,0,0,0,0,0,0,0,0,1,0,0,0,12,26
17,10068,?????,70,401,2,7,24,2,0,0,0,3,0,2,0,0,0,0,0,0,9,143,92,5,0,0,0,0,78,0,0,0,0,0,0,0,0,0,4,0,0,0,15,15
17,10069,?????,70,391,5,4,12,1,0,0,0,3,0,6,0,0,0,0,0,0,11,147,79,2,0,0,0,0,78,2,1,0,0,0,1,0,0,0,1,0,0,0,8,30
17,10070,?????,70,376,8,3,21,0,0,0,0,2,0,5,0,0,0,0,0,0,10,135,89,4,0,0,0,0,65,0,0,0,0,0,0,0,0,0,2,0,0,0,5,27
17,10071,?????,70,377,0,2,11,2,0,0,0,2,0,2,0,0,0,0,0,0,8,153,81,6,0,0,0,0,72,0,1,0,0,0,0,0,0,0,1,0,0,0,3,33
17,10072,?????,70,391,2,6,20,2,0,0,0,0,0,1,0,0,0,0,0,0,6,151,90,4,0,0,0,0,79,0,0,0,0,0,0,0,0,0,1,0,0,0,7,22
17,10073,?????,70,292,2,4,16,1,0,0,0,5,0,2,0,0,0,0,1,0,3,76,88,2,0,0,0,0,54,0,0,0,0,0,0,0,1,0,3,0,0,0,12,22
17,10074,?????,70,304,2,5,10,2,1,0,0,1,0,0,0,0,0,0,0,0,5,109,78,2,0,0,0,0,52,0,2,0,0,0,0,0,0,0,1,0,0,0,6,28
17,10075,?????,70,317,1,11,13,2,1,0,0,3,0,0,0,0,0,0,0,0,6,80,100,1,0,0,0,0,69,0,0,0,0,0,0,0,0,0,1,0,0,0,10,19
17,10076,?????,70,305,1,3,20,0,0,0,0,6,0,5,0,0,0,0,0,0,1,106,69,0,1,0,0,0,62,0,0,0,0,0,0,0,0,0,1,0,0,0,8,22
17,10077,?????,70,344,1,7,32,0,0,0,0,13,0,3,0,0,0,0,1,1,11,67,115,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,17,31
17,10078,?????,70,365,3,7,20,1,0,0,0,8,0,3,0,0,0,0,0,0,16,97,86,3,0,0,0,0,69,0,0,0,0,0,0,0,2,0,5,0,0,0,15,30
17,10079,?????,70,348,1,9,18,1,0,1,0,7,0,1,0,0,0,0,0,0,35,71,113,5,0,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,25,18
17,10080,?????,70,359,2,7,20,4,0,0,0,4,0,3,0,0,0,0,0,0,12,94,107,3,0,0,0,0,72,0,0,0,0,0,0,1,0,0,0,0,0,0,8,22
17,10081,?????,70,335,2,9,17,2,0,0,0,6,1,1,0,1,0,0,0,0,10,108,88,1,1,0,0,0,62,0,0,0,0,0,0,0,0,0,1,0,0,0,10,15
17,10082,?????,70,319,4,7,10,1,0,0,0,4,0,2,0,0,0,0,0,0,4,123,83,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,1,0,0,0,4,15
17,10083,?????,70,392,3,4,15,3,0,0,0,13,0,1,0,0,0,0,0,0,14,95,121,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,1,0,0,0,44,22
17,10084,?????,70,398,2,9,28,5,0,0,0,9,0,2,0,0,0,0,0,0,16,86,136,1,0,0,0,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,26,18
17,10085,?????,70,237,1,8,25,1,0,0,0,11,0,0,0,0,0,0,0,0,3,52,80,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8
17,10086,?????,70,216,0,3,15,2,0,0,0,8,0,1,0,0,0,0,0,0,7,49,75,2,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
17,10087,?????,70,362,4,4,10,3,0,0,0,10,0,7,0,0,0,0,0,0,14,105,118,0,0,0,0,0,52,0,1,0,0,0,0,0,0,0,3,0,0,0,12,19
17,10088,?????,70,387,2,5,24,1,0,0,0,7,0,2,0,0,0,0,0,0,11,100,116,1,0,0,0,0,49,0,0,1,0,0,0,0,0,0,2,0,0,0,56,10
17,10089,?????,70,373,3,5,16,4,0,0,0,4,1,2,0,0,0,0,0,0,9,118,83,1,0,0,0,0,45,0,0,0,0,0,1,0,0,0,4,0,0,0,54,23
17,10090,?????,70,249,0,1,8,27,0,0,0,6,0,3,0,0,0,0,0,0,13,41,66,3,0,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,30,13
17,10091,?????,70,249,4,3,10,19,0,0,0,10,0,2,0,0,0,0,0,0,16,61,71,1,0,0,0,0,22,1,0,0,0,0,0,0,0,0,1,0,0,0,17,11
17,10092,?????,70,248,2,3,4,19,0,0,0,2,0,0,0,0,0,0,0,0,11,73,59,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,34,10
17,10093,?????,70,262,2,3,6,30,0,0,0,10,0,0,0,0,0,0,0,1,4,72,74,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
17,10094,?????,70,441,3,9,28,6,0,0,0,19,0,2,0,0,1,0,0,0,10,44,185,2,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,35,27
17,10095,?????,70,384,2,11,26,0,0,0,0,6,0,6,0,0,0,0,0,0,28,42,168,4,0,0,0,0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,33,23
17,10096,?????,70,374,2,6,16,0,0,0,0,20,0,2,0,0,0,0,0,1,10,54,145,1,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,39,24
17,10097,?????,70,344,5,2,22,4,0,0,0,20,0,2,0,0,0,0,0,0,7,62,115,2,0,0,0,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,26,24
17,10098,?????,70,338,1,9,19,4,0,0,0,3,0,1,0,0,0,0,0,0,10,82,116,3,0,0,0,0,47,0,0,0,0,0,0,0,0,0,1,0,0,0,23,19
17,10099,?????,70,340,1,10,17,2,0,0,0,6,0,8,0,0,0,0,0,0,9,81,108,2,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1,0,0,10,25
17,10100,?????,70,328,1,9,24,1,0,0,1,6,0,0,1,0,0,0,0,1,3,101,82,2,0,2,0,0,63,0,0,0,0,0,1,0,0,0,0,0,0,0,10,20
17,10101,?????,70,385,5,6,28,0,0,0,0,12,0,4,0,0,0,0,0,0,14,86,125,1,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,24,27
17,10102,?????,70,370,1,5,23,1,0,0,0,10,0,2,0,0,0,0,0,1,9,79,114,5,0,0,0,0,75,2,0,0,0,0,1,0,0,0,0,0,0,0,14,28
17,10103,?????,70,309,2,4,15,1,0,0,0,3,0,5,0,0,0,0,0,1,4,137,56,3,0,0,0,1,48,0,0,0,0,0,0,0,0,0,1,0,0,0,12,16
17,10104,?????,70,359,1,4,16,1,1,0,0,6,0,3,0,0,0,0,0,1,4,148,57,5,0,0,0,0,56,0,0,0,0,1,0,0,0,0,3,0,0,0,17,35
17,10105,?????,70,410,1,4,36,5,1,0,0,38,0,4,0,0,0,0,0,0,21,28,124,4,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,91,12
17,10106,?????,70,373,3,0,14,7,0,0,1,5,0,1,0,0,0,0,0,0,3,127,66,5,0,0,0,1,56,0,0,0,0,0,0,0,0,0,1,0,0,0,58,25
17,10107,?????,70,308,2,1,14,3,0,0,0,4,0,5,0,0,0,0,0,0,2,129,60,0,0,0,0,0,61,0,0,0,0,0,0,0,1,0,4,0,0,0,13,9
17,10108,?????,70,368,4,8,20,7,0,0,0,32,0,3,0,0,0,0,0,0,7,14,90,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,147,10
17,10109,?????,70,364,4,4,15,2,0,0,0,6,0,2,0,0,0,0,0,0,10,98,89,2,0,0,0,0,40,0,0,0,0,0,0,1,0,0,1,0,0,0,43,47
17,10110,?????,70,430,1,8,40,3,0,0,0,17,0,3,0,0,0,0,0,0,43,7,212,3,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,35,15
17,10111,?????,70,417,1,11,27,1,0,0,0,19,0,7,0,0,0,0,0,0,56,17,163,4,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,33,22
17,10112,?????,70,428,1,7,20,4,1,0,0,13,0,7,0,0,0,0,0,0,41,13,187,2,0,0,0,0,47,0,0,0,0,0,0,0,0,0,4,0,0,0,43,38
17,10113,?????,70,373,0,11,33,2,0,0,0,9,0,2,0,0,0,0,0,0,46,5,127,4,0,0,0,0,56,0,0,0,0,0,0,0,0,0,1,0,0,0,50,27
17,10114,?????,70,413,1,12,27,0,0,0,0,16,0,3,0,0,0,0,0,0,53,17,177,5,0,0,0,0,57,0,0,0,0,0,0,0,0,0,1,0,0,0,23,21
17,10115,?????,70,409,1,12,31,0,0,0,0,16,0,0,0,0,0,0,0,0,19,21,191,3,0,0,0,0,52,1,0,0,0,0,0,0,0,0,3,0,0,0,39,20
17,10116,?????,70,388,0,15,33,4,0,0,0,15,0,5,0,0,0,0,0,0,37,22,145,5,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25
17,10117,?????,70,412,0,13,35,0,1,0,0,17,0,4,0,0,0,1,0,0,24,27,160,3,0,0,0,0,61,0,0,0,0,0,0,0,0,0,1,0,0,0,35,30
17,10118,?????,70,418,2,16,32,0,0,0,0,6,0,1,0,0,0,0,0,0,21,18,181,6,0,0,0,0,82,0,0,0,0,0,0,0,0,0,2,0,0,0,30,21
17,10119,?????,70,423,7,10,36,1,0,0,0,9,0,3,0,0,0,0,0,0,30,31,149,5,0,0,0,0,84,0,0,0,0,0,0,0,0,0,2,0,0,0,21,35
17,10120,?????,70,410,1,9,35,4,0,0,0,14,1,3,0,0,0,0,0,0,22,66,116,7,0,0,0,0,80,0,0,0,0,0,0,0,0,0,3,0,0,0,16,33
17,10121,?????,70,379,1,11,34,0,0,0,0,13,0,7,0,0,0,0,0,0,24,16,167,1,0,0,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,40,25
17,10122,?????,70,348,5,15,21,4,1,0,0,19,0,1,0,0,0,0,0,0,26,22,150,6,0,0,0,0,33,0,0,0,0,0,0,0,0,1,2,0,0,0,25,17
17,10123,?????,70,336,3,10,22,0,1,0,0,16,0,5,0,0,0,0,0,0,11,30,144,5,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,25,16
17,10124,?????,70,330,3,1,7,105,1,0,0,7,0,1,0,0,0,0,0,0,11,24,73,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,82,5
17,10125,?????,70,379,1,4,7,178,0,0,0,9,0,0,0,0,0,0,0,0,6,27,53,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,78,3
17,10126,?????,70,350,2,1,6,141,0,0,0,13,0,1,0,0,0,0,0,1,10,15,57,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,82,13
17,10127,?????,70,364,6,0,2,165,0,0,0,6,0,0,0,0,0,0,0,0,0,22,36,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,115,3
17,10128,?????,70,366,3,3,12,178,0,0,1,5,0,0,0,0,0,0,0,0,9,25,59,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,60,4
17,10129,?????,70,392,3,2,6,231,0,1,0,10,0,0,0,0,0,0,0,0,3,22,28,2,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,68,2
17,10130,?????,70,453,1,0,0,313,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,129,0
17,10131,?????,70,190,1,0,4,7,0,0,0,6,0,0,0,0,0,0,0,0,6,44,65,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10
17,10132,?????,70,285,2,8,9,5,0,1,0,7,0,1,0,0,0,0,0,1,16,43,134,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,30,9
17,10133,?????,70,287,7,6,20,1,0,0,0,7,0,1,0,0,0,0,0,0,14,49,108,2,0,0,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,33,6
17,10134,?????,70,257,5,2,12,4,0,0,0,5,0,0,0,0,0,0,0,0,7,48,85,2,0,0,0,0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,27,22
17,10135,?????,70,430,3,6,32,0,0,0,0,14,0,2,0,0,0,0,0,0,23,29,188,0,0,0,0,0,60,1,0,0,0,0,0,0,0,0,3,0,0,0,50,19
17,10136,?????,70,429,6,7,33,1,3,0,0,17,0,3,0,0,0,0,0,0,15,39,191,1,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26
17,10137,?????,70,414,5,4,37,2,0,0,0,12,0,4,0,0,0,0,0,0,17,39,155,2,0,1,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,42,20
17,10138,?????,70,432,3,10,37,3,0,0,0,14,0,3,0,0,0,0,0,0,24,45,162,6,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34
17,10139,?????,70,417,2,8,39,2,0,0,0,10,0,2,0,0,0,0,0,0,8,74,143,5,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,39,30
17,10140,?????,70,421,3,3,30,3,0,0,0,6,0,3,0,0,0,0,0,0,15,63,154,2,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25
17,10141,?????,70,302,2,6,24,1,1,0,0,11,0,1,0,0,0,0,0,0,15,28,123,3,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,32,22
17,10142,?????,70,461,1,10,42,0,0,0,0,21,0,2,0,0,0,0,0,0,28,42,177,3,0,0,0,0,53,0,0,0,0,0,0,0,0,0,2,0,0,0,59,21
17,10143,?????,70,404,0,6,29,3,0,0,0,12,0,6,0,0,0,1,0,0,10,66,154,2,0,0,0,0,44,0,0,0,0,0,0,0,0,0,2,0,0,0,42,27
17,10144,?????,70,377,1,3,23,3,0,0,0,8,1,1,0,0,0,0,0,0,10,94,138,2,0,0,0,0,39,0,0,0,0,0,0,0,0,0,2,0,0,0,29,23
17,10145,?????,70,357,2,4,21,5,0,0,0,9,0,10,0,0,0,0,0,0,10,84,132,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,2,0,0,0,26,13
17,10146,?????,70,370,1,5,23,2,0,0,0,10,0,10,0,0,0,0,0,0,8,66,151,1,0,1,0,0,50,0,0,0,0,0,0,0,0,0,2,0,0,0,26,14
17,10147,?????,70,375,2,5,21,2,0,0,0,10,0,4,0,0,0,0,0,0,17,78,130,4,0,0,0,0,69,0,0,0,0,0,0,0,0,0,1,0,0,0,23,9
17,10148,?????,70,380,2,4,18,0,0,0,0,8,0,3,0,0,0,0,0,0,26,80,117,3,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26
17,10149,?????,70,364,3,10,15,0,0,0,0,14,0,0,0,0,0,0,0,0,8,47,151,5,0,0,0,0,30,0,0,0,0,0,0,0,0,0,2,0,0,0,50,29
17,10150,?????,70,350,2,6,24,2,0,0,0,4,0,7,0,0,0,0,0,0,17,82,115,2,0,0,0,0,38,0,0,0,0,0,0,0,0,1,3,0,0,0,34,13
17,10151,?????,70,325,4,5,26,3,0,0,0,5,0,4,0,0,0,0,0,0,10,45,125,2,0,0,0,0,36,0,0,0,0,0,0,0,0,0,7,0,0,0,30,23
17,10152,?????,70,355,2,2,21,8,0,0,0,12,0,2,0,0,0,0,0,0,8,58,120,2,0,0,0,0,48,0,0,0,0,0,0,0,0,0,1,0,0,0,39,32
17,10153,?????,70,364,0,10,26,0,0,0,0,5,0,5,0,0,0,0,0,0,3,85,103,1,0,0,0,1,80,0,0,0,0,0,0,0,0,0,3,0,0,0,27,15
17,10154,?????,70,364,1,6,27,2,0,0,0,6,0,3,0,0,0,0,1,0,23,49,174,2,0,0,0,0,39,0,0,0,0,0,0,0,0,0,4,0,0,0,15,12
17,10155,?????,70,389,0,4,23,0,0,0,0,14,0,5,0,0,0,0,0,0,12,74,149,5,0,0,0,0,61,0,0,0,0,0,0,0,0,0,1,0,0,0,17,24
17,10156,?????,70,339,1,6,19,2,0,0,0,6,0,2,1,0,0,0,0,0,17,53,131,1,0,0,0,0,46,0,0,0,0,0,0,0,0,0,1,0,0,0,32,21
17,10157,?????,70,385,2,5,19,5,0,0,0,15,1,3,0,0,0,0,0,0,6,43,174,3,0,0,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,48,31
17,10158,?????,70,337,0,3,19,2,0,0,0,16,0,3,0,0,1,0,0,0,5,42,123,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,38,30
17,10159,?????,70,346,2,9,24,0,0,0,0,12,0,3,0,0,0,0,0,0,18,40,111,4,0,1,0,0,50,0,0,0,0,0,0,0,0,0,2,0,0,0,35,35
17,10160,?????,70,317,1,3,26,4,1,0,0,8,0,3,0,0,0,0,0,0,17,49,118,1,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,34,18
17,10161,?????,70,339,2,9,21,1,0,0,0,8,0,1,0,0,0,0,1,0,5,73,113,3,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16
17,10162,?????,70,420,1,10,23,1,0,0,0,16,0,2,0,0,0,0,0,0,8,30,211,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,39,33
17,10163,?????,70,455,1,6,42,1,0,0,0,19,0,3,0,0,0,0,0,0,25,36,169,2,0,0,0,0,53,1,0,0,0,0,0,0,0,0,1,0,0,0,52,44
17,10164,?????,70,335,5,2,6,181,0,0,0,2,0,0,0,0,2,0,0,0,13,1,61,0,0,0,2,0,5,1,0,0,0,0,0,1,0,0,1,0,0,0,47,5
17,10165,?????,70,398,0,0,4,294,0,0,0,19,0,1,0,0,0,0,0,2,4,5,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2
17,10166,?????,70,340,0,1,5,241,0,0,0,4,0,1,0,0,0,0,0,0,9,6,36,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4
17,10167,?????,70,370,2,1,0,272,0,0,0,6,0,0,0,0,0,0,0,0,14,6,33,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3
17,10168,?????,70,386,1,2,1,297,1,0,0,3,0,5,0,0,0,0,1,0,2,5,25,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,35,2
17,10169,?????,70,397,1,0,1,340,0,0,0,9,0,0,0,0,0,0,0,0,3,4,13,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2
17,10170,?????,70,152,1,1,3,5,1,0,0,5,0,1,0,0,1,0,0,0,2,37,55,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6
17,10171,?????,70,207,1,6,7,1,0,0,0,3,0,4,0,0,0,0,0,0,3,49,82,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,1,0,0,27,9
17,10172,?????,70,393,1,7,19,1,1,0,1,15,0,8,0,0,0,0,0,1,8,49,153,7,0,0,0,0,58,0,0,0,0,0,0,0,0,0,1,2,0,0,28,33
17,10173,?????,70,412,3,0,2,214,0,0,0,10,0,5,0,0,0,0,0,0,3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2
17,10174,?????,70,395,2,9,31,2,0,0,0,9,0,0,0,0,0,0,0,1,18,40,160,7,0,0,0,1,56,0,0,0,0,0,0,0,0,0,2,0,0,0,40,17
17,10175,?????,70,415,4,0,0,218,0,0,0,10,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0
17,10176,?????,70,440,0,0,0,349,0,0,0,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63,0
17,10177,?????,70,410,1,0,0,333,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0
17,10178,?????,70,418,0,0,0,284,0,0,0,12,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0
17,10179,?????,70,428,1,1,1,284,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,1
17,10180,?????,70,439,4,0,0,323,0,0,0,17,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91,0
17,10181,?????,70,424,3,0,1,349,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
17,10182,?????,70,436,1,7,33,1,0,0,0,12,0,3,0,0,0,0,0,0,21,26,211,1,0,0,0,0,38,0,0,0,0,0,0,0,0,0,1,0,0,0,69,12
17,10183,?????,70,414,2,4,21,4,0,0,0,16,0,3,0,0,0,0,0,0,15,49,183,3,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,43,20
17,10184,?????,70,406,3,4,31,1,0,0,0,18,0,3,0,0,0,0,1,0,15,46,170,5,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,49,21
17,10185,?????,70,442,1,1,40,2,0,0,0,13,0,3,0,0,0,0,0,0,16,56,176,1,0,0,0,0,62,0,0,0,0,0,0,0,0,0,1,0,0,0,44,26
17,10186,?????,70,385,0,4,30,5,0,0,0,11,0,6,0,0,0,0,0,0,14,72,133,3,0,0,0,1,50,0,0,0,0,0,0,0,0,1,0,0,0,0,34,21
17,10187,?????,70,412,2,7,29,2,1,0,0,12,0,4,0,0,0,0,0,1,17,84,124,1,0,0,0,0,65,0,0,0,0,0,0,0,0,0,3,0,0,0,36,24
17,10188,?????,70,392,1,11,37,2,0,0,0,6,0,0,0,0,0,0,0,0,30,5,210,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,37,24
17,10189,?????,70,398,0,9,35,4,0,1,0,12,0,4,0,0,0,0,0,0,23,16,181,7,0,0,0,0,41,0,0,0,0,0,0,0,0,0,2,0,0,0,37,26
17,10190,?????,70,430,0,10,43,2,0,0,0,15,0,2,0,0,0,0,0,0,37,13,185,2,0,0,0,0,36,0,0,0,0,0,0,0,0,0,1,1,0,0,55,28
17,10191,?????,70,396,0,15,33,2,0,0,0,11,0,2,0,0,0,0,0,0,32,16,169,5,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,2,0,0,38,26
17,10192,?????,70,391,2,6,44,1,0,0,0,13,0,7,0,0,0,0,0,0,26,21,171,4,0,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,31,27
17,10193,?????,70,386,3,13,31,2,0,0,0,17,0,4,0,0,0,0,0,0,11,23,164,7,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,63,14
17,10194,?????,70,350,1,5,24,6,0,0,0,17,0,2,0,0,0,0,0,0,21,25,149,2,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,57,14
17,10195,?????,70,336,3,8,19,1,0,0,0,7,0,5,0,0,0,0,0,0,14,20,159,7,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,39,22
17,10196,?????,70,340,3,9,31,1,0,0,1,7,0,2,0,0,0,0,0,0,8,30,148,5,0,0,0,1,30,0,0,0,0,0,2,0,0,0,4,0,0,0,38,20
17,10197,?????,70,360,2,11,20,0,0,0,0,15,0,4,0,0,0,0,0,0,19,44,123,7,0,0,0,0,44,0,0,0,0,1,0,0,1,0,1,0,0,0,48,20
17,10198,?????,70,367,2,9,21,4,0,0,0,16,0,4,0,0,3,0,0,0,12,48,140,3,0,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0,0,42,21
17,10199,?????,70,443,1,5,33,2,0,0,0,2,0,2,0,0,0,0,0,0,28,24,200,2,0,0,0,1,49,0,0,0,0,0,0,0,0,0,6,0,0,0,49,39
17,10200,?????,70,426,1,7,34,0,0,0,0,13,0,2,0,0,0,0,0,0,16,42,172,2,0,0,0,0,62,0,0,0,0,0,0,0,0,0,1,0,0,0,43,31
17,10201,?????,70,410,1,8,19,0,0,0,0,11,2,4,0,0,0,0,0,0,15,66,146,4,0,0,0,0,60,0,0,0,0,0,0,0,1,0,3,0,0,0,30,40
17,10202,?????,70,442,1,8,37,2,0,0,0,19,0,6,0,0,0,0,0,0,23,34,188,3,0,0,0,0,54,0,0,0,0,0,0,0,0,0,2,0,0,0,42,23
