Committee num,Barzel,Name,Symbol,Voters,Invalid,Avoda,1,Habait Hayehudi,Yahadut Hatora,Balad,Hadash Taal,2,3,4,5,Tziyonut Detit,6,7,8,9,10,Hamahane Hamamlahti,ך,Yisrael Beytenu,Likud,Meretz,11,12,13,14,15,16,Raam,Yesh Atid,17,18,19,20,21,22,23,24,25,Shas,26
9,4095,?,2710,221,4,1,1,0,0,107,79,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,2,0
9,4096,?,2710,201,3,0,0,0,0,93,64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,34,0,0,0,1,0,0,0,0,0,0,0,0
9,4097,?,2710,246,0,0,0,0,0,120,75,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0
9,4098,?,2710,216,0,0,0,0,0,103,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,29,0,0,1,0,0,0,0,0,0,0,0,0
9,4099,?,2710,191,2,2,0,0,0,77,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0
9,4100,?,2710,268,7,0,0,0,0,70,151,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,34,0,0,1,1,0,0,0,0,0,0,0,0
9,4101,?,2710,228,7,1,0,0,0,75,103,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,2,0
9,4102,?,2710,222,1,0,0,0,0,68,101,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
9,4103,?,2710,244,1,2,0,0,0,87,93,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,56,1,0,0,0,0,0,0,0,0,0,1,0
9,4104,?,2710,212,3,0,0,0,0,59,87,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,57,0,0,0,1,0,0,0,0,0,0,0,0
9,4105,?,2710,226,0,0,0,0,0,73,107,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,1
9,4106,?,2710,229,4,5,0,0,0,70,89,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,1,0
9,4107,?,2710,201,1,2,0,0,0,77,77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,36,0,0,0,1,0,0,0,0,0,0,1,0
9,4108,?,2710,220,2,1,0,0,0,101,70,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,39,0,0,1,1,0,0,0,0,0,0,0,0
9,4109,?,2710,243,3,0,0,0,2,64,108,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0
9,4110,?,2710,208,5,0,0,0,0,92,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0,1,0
9,4111,?,2710,198,3,3,0,0,0,75,72,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0
9,4112,?,2710,221,3,0,0,0,0,96,99,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
9,4113,?,2710,257,6,0,0,0,1,90,113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,42,0,0,0,1,0,0,0,0,0,0,1,0
9,4114,?,2710,190,3,2,0,0,0,85,68,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0
9,4115,?,2710,201,4,0,0,0,0,50,104,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,35,0,0,0,0,0,1,0,0,0,0,1,0
9,3818,?,2024,235,5,1,0,0,0,93,58,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,1,0,0,0
9,3819,?,2024,219,3,0,0,0,0,79,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
18,10642,?,1358,333,2,0,1,0,0,5,29,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,287,0,1,0,0,0,1,0,0,1,0,0,1
18,10643,?,1358,338,3,1,0,0,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0
18,10644,?,1358,330,3,0,0,0,0,6,27,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,287,1,0,0,0,0,0,0,0,0,0,1,1
18,10645,?,1358,299,3,0,0,0,0,17,14,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0
5,1732,?,1108,339,0,0,0,2,2,0,0,0,0,0,0,59,0,1,0,0,0,18,0,20,163,1,0,0,0,0,0,0,0,51,0,2,0,0,0,0,0,0,0,20,0
10,4596,?,680,398,1,42,1,4,1,0,0,0,0,0,0,12,0,2,0,0,0,72,0,6,46,31,0,0,0,1,0,0,0,172,0,0,0,0,0,0,0,1,0,6,0
18,9885,?,31,231,1,5,0,3,1,0,0,0,0,0,0,40,0,0,0,0,0,6,0,3,112,2,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,46,0
18,9886,?,31,351,2,6,0,1,20,0,0,0,1,0,0,65,0,1,0,0,0,13,0,12,126,1,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,90,0
18,9887,?,31,285,2,4,0,5,10,1,0,0,0,0,0,58,0,0,0,0,0,12,0,0,122,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,49,0
18,9888,?,31,330,2,7,0,3,12,0,0,0,0,0,0,58,0,0,0,0,0,22,0,15,115,5,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,72,0
18,9889,?,31,229,3,2,1,0,4,0,0,0,0,0,0,48,0,0,0,0,0,10,0,23,86,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,36,0
18,9890,?,31,323,3,4,0,1,6,1,0,0,0,0,1,62,0,1,0,0,0,8,0,14,159,0,0,0,0,0,0,0,2,18,0,1,0,0,0,0,0,0,0,42,0
18,9891,?,31,299,1,1,1,3,7,0,0,0,0,0,0,57,0,0,0,0,0,10,0,16,123,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,63,0
18,9892,?,31,302,0,5,1,1,1,0,0,0,0,0,0,48,0,1,0,0,0,7,0,35,144,2,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,35,0
18,9893,?,31,291,3,4,0,1,6,0,0,0,0,0,0,50,0,1,0,0,0,6,0,26,131,0,0,0,0,0,0,0,1,16,0,2,0,0,0,0,0,0,0,44,0
18,9894,?,31,338,3,4,0,3,5,0,1,0,0,0,0,82,0,0,0,0,0,16,0,1,145,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,62,0
18,9895,?,31,325,6,5,0,0,6,1,3,0,0,0,0,61,0,3,0,0,0,28,0,18,143,1,0,0,0,0,0,0,1,17,0,1,0,0,0,1,0,1,0,29,0
18,9896,?,31,418,3,1,0,1,78,0,0,0,0,0,0,58,0,1,0,0,0,9,0,7,76,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,170,0
18,9897,?,31,446,4,0,2,3,82,0,0,0,0,0,0,65,0,2,0,0,0,12,0,10,85,5,0,1,0,0,0,0,0,18,0,2,0,0,0,0,0,0,0,155,0
18,9898,?,31,419,7,1,0,3,77,0,0,0,0,0,0,72,0,2,0,0,0,8,0,14,73,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,149,1
18,9899,?,31,533,3,0,0,1,285,0,0,0,0,0,0,26,0,0,0,0,0,0,0,2,43,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,169,0
18,9900,?,31,559,5,0,0,0,220,0,0,0,0,0,0,19,0,1,0,0,0,2,0,6,42,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,262,0
18,9901,?,31,352,3,4,0,3,85,1,0,0,0,0,0,51,0,0,0,0,0,6,0,1,98,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,94,0
18,9902,?,31,505,5,2,0,5,176,0,0,0,0,0,0,37,0,0,0,0,0,3,0,6,74,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,184,1
18,9903,?,31,500,4,2,0,2,222,0,0,0,0,0,0,29,0,0,0,0,0,4,0,11,51,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,169,0
18,9904,?,31,516,3,0,0,1,16,2,0,0,0,0,0,95,0,2,0,0,0,17,0,3,248,1,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,100,0
18,9905,?,31,486,3,4,2,2,46,0,0,0,0,0,0,89,0,3,0,0,0,26,0,8,198,2,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,74,0
18,9906,?,31,515,8,4,0,1,33,0,0,0,0,0,0,125,0,2,0,0,0,26,0,12,180,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,96,0
18,9907,?,31,507,3,9,0,4,12,1,2,0,0,0,0,106,0,2,0,0,0,32,0,19,211,4,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,75,0
18,9908,?,31,518,2,5,3,1,34,1,0,0,0,1,0,109,0,2,0,0,0,23,0,21,197,5,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,0,0,77,0
18,9909,?,31,336,1,4,0,1,5,0,0,0,0,0,0,62,0,0,0,0,0,13,0,24,158,4,0,0,0,0,0,0,2,23,0,2,0,1,0,0,0,0,0,36,0
18,9910,?,31,577,4,0,0,0,275,0,0,0,0,0,0,36,0,0,0,0,0,3,0,1,48,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,205,0
18,9911,?,31,485,0,1,0,7,43,0,0,0,0,0,0,79,0,0,0,0,0,20,0,4,207,1,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,106,0
18,9912,?,31,474,4,10,2,4,76,0,0,0,0,0,0,62,0,1,0,0,0,25,0,17,149,4,0,0,0,0,0,0,0,19,0,2,0,0,0,0,0,0,0,99,0
18,9913,?,31,477,1,1,2,8,63,2,0,0,0,0,0,81,0,0,0,0,0,7,0,12,171,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,0,0,116,0
18,9914,?,31,477,2,2,3,5,47,0,0,0,0,0,0,104,0,2,0,0,0,22,0,17,144,3,0,0,0,0,0,0,0,25,1,1,0,0,0,0,0,0,0,99,0
18,9915,?,31,457,0,8,0,2,83,0,0,0,0,0,0,67,0,1,0,0,0,17,0,36,117,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,1,99,0
18,9916,?,31,438,3,2,1,1,5,0,0,0,0,0,0,85,0,1,0,0,0,25,0,31,182,0,0,0,0,0,0,0,0,41,0,0,0,1,0,0,0,0,0,59,1
18,9917,?,31,414,1,2,1,3,2,0,0,0,0,0,0,95,0,3,0,0,0,15,0,32,171,2,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,1,45,0
18,9918,?,31,231,3,3,0,1,1,0,0,0,0,0,0,22,0,2,0,0,0,7,0,43,99,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2,0,26,0
18,9919,?,31,316,6,0,0,1,6,0,0,0,0,0,0,48,0,1,0,0,0,6,0,15,122,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,2,0,92,1
18,9920,?,31,464,1,0,0,1,176,0,0,0,0,0,0,49,0,0,0,0,0,14,0,1,78,1,0,0,0,0,0,0,3,9,0,2,0,0,0,0,0,0,0,129,0
18,9921,?,31,422,7,0,0,0,214,0,0,0,0,0,0,13,0,0,0,0,0,0,0,4,25,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,154,0
18,9922,?,31,387,3,1,1,3,1,0,0,0,0,0,0,93,0,1,0,0,0,15,0,18,181,1,0,1,0,0,3,0,4,6,0,4,0,0,0,0,0,0,0,51,0
18,9923,?,31,374,2,1,0,4,1,0,0,0,0,0,0,105,0,0,0,0,0,9,0,29,154,2,0,0,0,0,0,0,0,14,2,0,0,1,0,0,0,0,0,50,0
18,9924,?,31,259,3,1,1,0,0,0,0,0,0,0,0,43,0,1,0,0,0,12,0,13,134,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,31,0
18,9925,?,31,240,2,1,0,0,3,0,1,0,0,0,0,31,0,0,0,0,0,14,0,28,103,3,0,0,0,0,1,0,0,25,0,2,0,0,0,0,0,0,0,26,0
3,1232,?,1294,215,1,1,1,0,95,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,51,0
17,9600,?,67,481,0,77,1,5,0,1,3,0,0,0,0,15,1,0,0,0,0,123,0,12,32,31,0,0,0,0,0,0,0,176,0,1,0,0,0,0,0,1,0,2,0
16,8301,?,2400,374,4,2,1,0,5,0,0,0,0,0,0,41,0,1,0,0,0,12,0,5,192,1,0,0,0,0,0,0,1,25,0,3,0,0,0,0,0,0,0,81,0
16,8302,?,2400,375,4,2,1,0,6,0,0,0,0,0,0,53,0,1,0,0,0,11,0,2,195,4,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,77,0
16,8303,?,2400,406,3,1,0,0,2,0,0,0,0,0,0,47,0,0,0,0,0,10,0,2,236,1,0,0,0,0,0,1,0,19,0,1,0,0,0,0,0,0,0,83,0
16,8304,?,2400,361,3,2,1,2,1,0,0,0,0,0,0,28,0,2,0,0,0,26,0,4,138,4,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,128,1
16,8305,?,2400,280,0,5,0,0,3,0,0,0,0,0,0,21,0,0,0,0,0,16,0,1,124,3,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,99,0
16,8306,?,2400,317,2,2,0,3,3,0,0,0,0,0,0,37,0,0,0,0,0,22,0,1,142,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,89,0
16,8307,?,2400,306,2,6,0,1,0,0,0,0,0,0,0,30,0,2,0,0,0,9,0,4,159,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,77,0
16,8308,?,2400,322,4,1,0,0,1,0,0,0,0,0,0,32,0,0,0,0,0,14,0,1,169,0,0,1,1,0,0,1,0,13,0,1,0,0,0,0,0,0,0,82,1
16,8309,?,2400,349,5,4,1,1,2,0,0,0,0,0,0,50,1,2,0,0,0,21,0,6,176,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,0,0,54,0
16,8310,?,2400,380,4,6,0,1,5,0,1,0,0,0,0,39,0,1,0,0,0,15,0,7,196,3,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,80,0
16,8311,?,2400,259,1,4,0,2,2,0,0,0,0,0,0,30,0,2,0,0,0,23,0,0,105,4,0,0,0,1,0,0,0,15,0,0,0,0,0,1,0,0,0,69,0
16,8312,?,2400,405,2,4,2,4,1,0,0,0,0,0,0,36,0,5,0,0,0,36,0,11,171,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,1,0,95,0
16,8313,?,2400,387,4,3,2,1,1,0,1,0,0,0,0,33,0,1,0,0,0,22,0,3,168,2,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,111,0
16,8314,?,2400,412,3,6,3,0,4,0,0,0,0,0,0,45,0,2,0,0,0,42,0,7,176,1,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,87,0
16,8315,?,2400,463,2,3,1,1,9,0,0,0,0,0,0,48,0,0,0,0,0,53,0,3,236,1,0,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,55,0
16,8316,?,2400,498,0,5,2,1,5,0,0,0,0,0,0,72,0,6,0,0,0,46,0,12,219,2,0,0,0,0,0,0,0,37,0,1,0,0,0,0,0,0,0,90,0
16,8317,?,2400,430,4,1,1,3,5,1,0,0,0,0,0,46,0,2,0,0,0,19,0,3,215,4,0,0,0,0,0,0,0,11,0,2,1,0,0,0,0,0,0,112,0
16,8318,?,2400,451,4,2,0,2,5,0,0,0,0,0,0,53,0,1,0,0,0,19,0,4,219,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,128,0
16,8319,?,2400,458,6,6,0,0,7,0,0,0,0,0,0,40,0,0,0,0,0,13,0,3,252,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,108,1
16,8320,?,2400,471,2,1,1,2,16,0,0,0,0,0,0,61,0,3,0,0,0,18,0,3,253,1,0,0,0,0,0,0,0,27,0,2,0,0,0,0,0,1,0,80,0
16,8321,?,2400,503,4,5,2,3,2,0,0,0,0,0,0,56,0,3,0,0,0,33,0,7,258,4,0,0,0,0,0,1,0,48,0,0,0,0,0,0,0,1,0,76,0
16,8322,?,2400,517,0,9,0,4,4,1,0,0,0,0,0,64,0,2,0,0,0,41,0,6,265,1,0,0,0,0,0,0,0,54,0,1,0,0,0,1,0,1,0,63,0
16,8323,?,2400,486,1,10,0,2,2,0,0,0,0,0,0,48,0,2,0,0,0,30,0,9,205,5,0,0,0,0,0,0,0,66,0,1,0,0,0,0,0,0,0,105,0
16,8324,?,2400,543,3,17,1,5,4,0,0,0,0,0,0,43,0,6,0,0,0,58,0,6,209,12,0,0,0,0,0,0,0,85,0,0,0,0,0,0,1,0,0,93,0
16,8325,?,2400,539,3,7,1,1,5,0,0,0,0,0,0,49,0,3,0,0,0,37,0,10,203,3,0,0,0,0,0,0,0,60,0,1,0,0,0,0,0,2,0,153,1
16,8326,?,2400,518,3,6,0,2,2,0,0,0,0,0,0,45,0,2,0,0,0,52,0,6,250,2,0,0,1,0,0,0,0,53,0,1,0,0,0,0,0,2,0,91,0
16,8327,?,2400,498,5,19,1,0,3,0,0,0,0,0,0,44,0,2,0,0,0,42,0,8,205,13,0,0,0,0,0,1,0,81,0,4,0,0,0,0,0,0,0,70,0
16,8328,?,2400,395,3,8,1,1,6,0,0,0,0,1,0,53,1,0,0,0,0,11,0,3,187,1,0,0,0,0,1,1,0,13,1,1,0,0,0,0,0,0,0,102,0
16,8329,?,2400,423,7,2,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,17,0,9,244,2,0,1,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,99,0
16,8330,?,2400,315,5,4,2,1,1,0,0,0,0,0,0,32,0,0,0,0,0,20,0,0,187,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,2,0,0,52,0
16,8331,?,2400,432,7,5,1,3,2,0,0,0,0,0,0,59,0,0,0,0,0,17,0,5,179,3,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,140,0
16,8332,?,2400,449,1,12,0,3,0,0,1,0,0,0,0,44,1,3,0,0,0,69,0,7,157,26,0,0,0,0,0,0,1,92,0,0,0,0,0,0,0,0,0,32,0
16,8333,?,2400,500,4,17,4,5,0,0,3,0,0,0,0,50,0,7,0,0,0,69,0,4,157,17,0,0,0,0,0,0,0,102,0,1,0,0,0,0,0,0,0,60,0
16,8334,?,2400,363,4,1,3,1,3,0,0,0,0,0,0,39,0,1,0,0,0,8,0,4,161,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,127,0
16,8335,?,2400,390,1,8,1,5,1,0,2,0,0,0,0,26,1,1,0,0,0,44,0,6,139,9,0,0,0,0,0,0,0,113,0,1,0,0,0,0,0,2,0,30,0
16,8336,?,2400,388,0,11,0,3,2,0,0,0,0,0,0,23,0,5,0,0,0,66,0,8,165,9,0,0,0,0,0,0,0,59,0,3,0,0,0,0,0,2,0,32,0
16,8337,?,2400,464,1,5,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,36,0,2,209,5,0,0,0,1,0,0,0,35,0,0,0,0,0,0,0,0,0,100,0
16,8338,?,2400,447,3,7,1,3,2,0,0,0,0,0,0,65,0,1,0,1,0,31,0,6,236,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,69,0
16,8339,?,2400,469,3,9,0,1,1,0,0,0,0,0,0,72,0,4,0,0,0,38,0,6,234,2,0,0,0,0,0,0,0,31,0,0,0,0,2,0,0,2,0,64,0
16,8340,?,2400,397,1,13,0,2,0,0,0,0,0,0,0,41,0,1,0,0,0,45,0,17,141,10,0,0,0,0,0,0,0,96,0,1,0,0,0,0,0,2,0,27,0
16,8341,?,2400,504,1,11,3,1,3,0,0,0,0,0,0,54,0,9,0,0,0,21,0,2,247,3,0,1,0,0,0,0,2,11,0,1,0,0,0,0,0,0,0,134,0
16,8342,?,2400,501,4,6,0,1,1,0,1,0,0,0,0,61,0,4,0,0,0,36,0,1,268,3,0,0,0,0,0,0,0,42,0,1,0,0,0,0,0,1,0,71,0
16,8343,?,2400,391,1,11,2,1,3,0,0,0,0,0,0,45,0,4,0,0,0,54,0,9,139,6,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,2,0,16,0
16,8344,?,2400,431,0,11,2,5,0,0,0,0,0,0,0,38,0,1,0,0,0,60,0,9,179,15,0,0,0,0,0,0,0,72,0,1,0,0,0,0,0,3,0,35,0
16,8345,?,2400,570,2,19,3,5,1,0,0,0,0,0,0,64,0,3,0,0,0,65,0,19,204,11,0,0,0,0,0,0,1,123,0,2,0,0,0,0,1,1,0,46,0
16,8346,?,2400,570,1,27,5,4,1,1,1,0,0,0,0,78,0,8,0,0,0,63,0,27,190,7,0,0,0,0,0,0,0,117,1,1,0,0,0,0,0,1,0,37,0
16,8347,?,2400,315,3,5,0,3,1,0,0,0,0,0,0,40,0,3,0,1,0,25,0,1,140,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,1,0,71,0
9,3911,?,1020,431,1,2,0,7,13,0,0,0,0,0,0,66,0,3,0,0,0,18,0,28,197,2,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,67,0
9,3912,?,1020,319,3,2,1,2,2,0,0,0,0,0,0,32,0,0,0,0,0,12,0,6,197,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,55,0
9,3913,?,1020,277,0,3,0,1,1,1,0,0,0,0,0,28,0,1,0,0,0,12,0,7,162,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,52,0
9,3914,?,1020,292,0,3,1,2,5,1,0,0,0,0,0,45,0,0,0,0,0,7,0,5,130,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,81,1
9,3915,?,1020,270,1,1,0,3,8,0,0,0,0,0,0,39,0,0,0,0,0,11,0,3,115,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,74,0
9,3916,?,1020,264,3,3,0,8,4,0,0,0,0,0,0,34,0,0,0,0,0,9,0,7,120,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,60,0
9,3917,?,1020,303,7,1,1,2,2,0,1,0,0,0,0,38,0,0,0,0,0,6,1,24,179,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,33,0
9,3918,?,1020,378,1,0,3,5,9,0,0,0,0,0,0,68,0,1,0,0,0,9,0,3,169,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,105,0
9,3919,?,1020,235,0,3,1,1,3,0,0,0,0,0,0,36,0,0,0,0,0,15,0,9,127,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,25,0
9,3920,?,1020,304,5,1,0,0,3,0,0,0,0,0,0,49,0,0,0,0,0,7,0,8,176,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,1,0,38,0
9,3921,?,1020,346,2,3,1,0,5,0,0,0,0,0,0,33,0,0,0,0,0,14,1,14,183,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,70,1
9,3922,?,1020,345,4,0,0,1,3,0,0,0,0,0,0,33,0,2,0,0,0,8,0,14,209,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,48,0
9,3923,?,1020,304,4,2,1,0,0,1,0,0,0,1,0,46,0,1,0,0,0,12,0,25,177,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,24,0
9,3924,?,1020,357,2,1,2,1,1,0,1,0,0,0,0,45,0,1,0,0,0,18,0,42,163,2,0,0,0,1,0,0,0,43,0,3,0,0,0,0,1,0,0,29,1
9,3925,?,1020,403,3,7,1,5,0,2,1,0,0,0,0,45,0,3,0,0,0,36,0,13,204,4,0,0,0,0,0,1,0,53,0,0,0,0,0,0,0,0,0,25,0
9,3926,?,1020,421,4,8,1,5,8,0,0,0,0,0,0,31,0,3,0,0,0,43,0,32,177,3,0,0,1,0,0,0,0,71,0,0,0,0,0,0,0,0,0,34,0
9,3927,?,1020,387,2,10,1,3,1,0,0,0,0,0,0,38,1,0,0,0,0,34,0,52,129,10,0,0,0,0,1,0,0,88,1,1,0,0,0,0,0,1,0,14,0
9,3928,?,1020,409,3,3,3,6,0,0,0,0,0,0,0,49,0,0,0,0,0,23,0,28,187,5,0,1,0,0,0,0,0,70,0,1,0,0,0,0,0,3,0,27,0
9,3929,?,1020,392,2,7,1,10,2,0,0,0,0,0,0,47,0,1,0,0,0,32,0,37,152,4,0,0,0,0,0,0,0,69,1,2,0,0,0,0,1,0,0,24,0
9,3930,?,1020,376,1,6,0,6,3,0,0,0,0,0,0,35,0,0,1,0,0,21,1,66,132,3,0,1,0,0,0,0,0,84,0,0,0,0,1,0,0,0,0,14,1
9,3931,?,1020,414,3,10,3,5,3,0,0,0,0,0,0,31,0,2,0,0,0,22,0,56,155,3,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,2,1,19,0
9,3932,?,1020,316,3,5,0,2,2,0,0,0,0,0,0,40,0,1,0,0,0,17,0,36,165,3,0,0,0,0,0,0,0,33,0,1,0,0,0,0,2,0,0,6,0
9,3933,?,1020,379,2,5,2,4,3,0,0,0,0,0,0,30,0,2,1,0,0,19,1,99,110,4,0,1,0,0,0,0,1,73,0,3,0,0,0,0,0,3,0,16,0
9,3934,?,1020,289,1,1,2,5,9,0,0,0,0,0,0,45,0,2,0,1,0,12,0,57,105,2,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,6,0
9,3935,?,1020,402,6,4,2,4,3,0,1,0,0,0,0,46,0,3,0,0,0,26,0,43,189,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,1,2,17,0
9,3936,?,1020,482,1,3,2,6,3,0,0,0,0,0,0,53,0,0,0,0,0,35,0,13,263,1,0,0,0,0,0,0,0,59,0,0,1,0,0,0,0,0,0,42,0
9,3937,?,1020,434,2,17,1,3,0,0,2,0,0,0,0,45,0,2,0,0,0,39,0,19,187,2,0,0,0,0,0,0,0,70,0,1,0,0,0,0,0,2,0,42,0
9,3938,?,1020,491,3,5,1,3,0,1,0,0,0,0,0,49,0,1,0,0,1,41,0,22,262,3,0,0,0,0,0,0,0,63,0,1,0,0,0,0,0,1,0,34,0
